RDSI ID,Street light category,Street Light (In Watts or KVA),Street Division Name,Street Ward Number,Street Name,Street Address,Street Light ID
1000550300443,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900008
1000550300039,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900009
1000550300441,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900010
1000550300442,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900011
1000550300442,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900012
1000550300042,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900013
1000550300416,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900014
1000550300043,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900015
1000550300415,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900016
1000550300415,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900017
1000550300414,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900018
1000550300414,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900019
1000550300414,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900020
1000550300414,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900021
1000550300414,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900022
1000550300044,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900023
1000550300044,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900024
1000550300044,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900025
1000550300431,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900026
1000550300431,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900027
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900028
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900029
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900030
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900031
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900032
1000550300393,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900033
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900034
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900035
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900036
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900037
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900038
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900039
1000550300003,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900040
1000550300001,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900041
1000550300002,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900042
1000550300002,Sodium Vapour,150,North Zone,55,AVINASHI ROAD,NULL,1000550900043
1000550300295,Sodium Vapour,70,North Zone,55,KATTUR ROAD,NULL,1000550900044
1000550300138,Sodium Vapour,70,North Zone,55,KATTUR ROAD,NULL,1000550900045
1000550300505,Sodium Vapour,70,North Zone,55,VINAYAGAR KOVIL STREET,NULL,1000550900046
1000550300486,Sodium Vapour,70,North Zone,55,RAMASAMY LAYOUT,NULL,1000550900047
1000550300304,Sodium Vapour,70,North Zone,55,VENUGOPAL LAY OUT,NULL,1000550900048
1000550300104,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900049
1000550300104,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900050
1000550300104,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900051
1000550300104,Transformer,22 KVA,North Zone,55,JAYASIMMAPURAM,NULL,1000550900052
1000550300103,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900053
1000550300103,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900054
1000550300347,Sodium Vapour,70,North Zone,55,NEW SCHEME ROAD,NULL,1000550900055
1000550300348,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900056
1000550300302,Sodium Vapour,70,North Zone,55,NEW CHITRAMBALAM LAY OUT,NULL,1000550900057
1000550300302,Sodium Vapour,70,North Zone,55,NEW CHITRAMBALAM LAY OUT,NULL,1000550900058
1000550300302,Sodium Vapour,70,North Zone,55,NEW CHITRAMBALAM LAY OUT,NULL,1000550900059
1000550300345,Sodium Vapour,70,North Zone,55,JAYASIMMAPURAM,NULL,1000550900060
1000550300316,Sodium Vapour,70,North Zone,55,KANDHASAMY LAY OUT,NULL,1000550900061
1000550300425,Sodium Vapour,70,North Zone,55,L M L COLONY,NULL,1000550900062
1000550300424,Sodium Vapour,70,North Zone,55,L M L COLONY,NULL,1000550900063
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,NULL,1000550900064
1000550300521,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900065
1000550300390,Sodium Vapour,70,North Zone,55,RAMASAMY LAYOUT,NULL,1000550900066
1000550300390,Sodium Vapour,70,North Zone,55,RAMASAMY LAYOUT,NULL,1000550900067
1000550300434,Sodium Vapour,70,North Zone,55,RAMASAMY LAYOUT,NULL,1000550900068
1000550300434,Sodium Vapour,70,North Zone,55,RAMASAMY LAYOUT,NULL,1000550900069
1000550300496,Sodium Vapour,70,North Zone,55,SRI RAMAPURAM CROSS,NULL,1000550900070
1000550300405,Sodium Vapour,70,North Zone,55,ARUNDHATHIYAR STREET,NULL,1000550900071
1000550300333,Sodium Vapour,70,North Zone,55,DHANDAPANI STREET,NULL,1000550900072
1000550300036,Sodium Vapour,70,North Zone,55,ARUNDHATHIYAR STREET,NULL,1000550900073
1000550300405,Sodium Vapour,70,North Zone,55,ARUNDHATHIYAR STREET,NULL,1000550900074
1000550300199,Sodium Vapour,70,North Zone,55,LONDON MISSION SCHOOL ROAD,NULL,1000550900075
1000550300178,Sodium Vapour,70,North Zone,55,RANGAMMAL STREET,NULL,1000550900076
1000550300116,Sodium Vapour,70,North Zone,55,LAKSHMI MILL COLONY,NULL,1000550900077
1000550300257,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,NULL,1000550900078
1000550300123,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,NULL,1000550900079
1000550300029,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,NULL,1000550900080
1000550300291,Sodium Vapour,70,North Zone,55,G K D NAGAR,NULL,1000550900081
1000550300009,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,NULL,1000550900082
1000550300501,Sodium Vapour,70,North Zone,55,KUPPANNAN STREET,NULL,1000550900083
1000550300135,Sodium Vapour,70,North Zone,55,KATTUR ROAD,NULL,1000550900084
1000550300429,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900085
1000550300429,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900086
1000550300408,Sodium Vapour,70,North Zone,55,L M L COLONY,13,1000550900087
1000550300049,Sodium Vapour,70,North Zone,55,L M L COLONY,19,1000550900088
1000550300403,Sodium Vapour,70,North Zone,55,L M L COLONY,65,1000550900089
1000550300049,Sodium Vapour,70,North Zone,55,L M L COLONY,26,1000550900090
1000550300421,Sodium Vapour,70,North Zone,55,L M L COLONY,27,1000550900091
1000550300421,Sodium Vapour,70,North Zone,55,L M L COLONY,22,1000550900092
1000550300048,Sodium Vapour,70,North Zone,55,BHARATHI PURAM,21,1000550900093
1000550300049,Transformer,22 KVA,North Zone,55,L M L COLONY,NULL,1000550900094
1000550300439,Transformer,22 KVA,North Zone,55,BHARATHI PURAM,NULL,1000550900095
1000550300420,Transformer,22 KVA,North Zone,55,BHARATHI PURAM,NULL,1000550900096
1000550300420,Transformer,22 KVA,North Zone,55,BHARATHI PURAM,NULL,1000550900097
1000550300057,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900098
1000550300057,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900099
1000550300057,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,232,1000550900100
1000550300057,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,233,1000550900101
1000550300057,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,234,1000550900102
1000550300057,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900103
1000550300057,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900104
1000550300429,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,232,1000550900105
1000550300429,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,220,1000550900106
1000550300429,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,214,1000550900107
1000550300429,Sodium Vapour,70,North Zone,55,PULIYAKULAM MAIN ROAD,239,1000550900108
1000550300429,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900109
1000550300019,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,92,1000550900110
1000550300019,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,91,1000550900111
1000550300463,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,90,1000550900112
1000550300463,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,89,1000550900113
1000550300463,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,363,1000550900114
1000550300020,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,87,1000550900115
1000550300464,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,86,1000550900116
1000550300464,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,285,1000550900117
1000550300464,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,273,1000550900118
1000550300464,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,83,1000550900119
1000550300466,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900120
1000550300023,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900121
1000550300466,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900122
1000550300004,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,52,1000550900123
1000550300024,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,53,1000550900124
1000550300024,Sodium Vapour,70,North Zone,55,NEW DHAMU NAGAR,56,1000550900125
1000550300470,Transformer,22 KVA,North Zone,55,PULIYAKULAM MAIN ROAD,NULL,1000550900126
1000550300471,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,381,1000550900127
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,389,1000550900128
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,76,1000550900129
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,79,1000550900130
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,516,1000550900131
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,930,1000550900132
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,170,1000550900133
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,1100,1000550900134
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,906,1000550900135
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,190,1000550900136
1000550300475,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,396,1000550900137
1000550300485,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,375,1000550900138
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,586,1000550900139
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,388,1000550900140
1000550300460,Sodium Vapour,70,North Zone,55,OLD DHAMU NAGAR,76,1000550900141
1000550300460,Transformer,22 KVA,North Zone,55,OLD DHAMU NAGAR,NULL,1000550900142
1000550300473,Sodium Vapour,70,North Zone,55,NAVY QUATERS,74,1000550900143
1000550300473,Sodium Vapour,70,North Zone,55,NAVY QUATERS,395,1000550900144
1000550300474,Sodium Vapour,70,North Zone,55,RED FIELDS ROAD,57,1000550900145
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,520,1000550900146
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,518,1000550900147
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,483,1000550900148
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,517,1000550900149
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,516,1000550900150
1000550300476,Transformer,22 KVA,North Zone,55,G R D ROAD,NULL,1000550900151
1000550300477,Sodium Vapour,70,North Zone,55,G R D ROAD,513,1000550900152
1000550300477,Sodium Vapour,70,North Zone,55,G R D ROAD,33,1000550900153
1000550300477,Sodium Vapour,70,North Zone,55,G R D ROAD,36,1000550900154
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,18,1000550900155
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,92,1000550900156
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,40,1000550900157
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,41,1000550900158
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,42,1000550900159
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,43,1000550900160
1000550300476,Sodium Vapour,70,North Zone,55,G R D ROAD,44,1000550900161
1000550300445,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,488,1000550900162
1000550300445,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,485,1000550900163
1000550300445,Transformer,22 KVA,North Zone,55,NETHAJI ROAD,NULL,1000550900164
1000550300206,Sodium Vapour,70,North Zone,55,KATTUR ROAD,392,1000550900355
1000550300206,Sodium Vapour,70,North Zone,55,KATTUR ROAD,368,1000550900356
1000550300206,Sodium Vapour,70,North Zone,55,KATTUR ROAD,367,1000550900357
1000550300206,Sodium Vapour,70,North Zone,55,KATTUR ROAD,366,1000550900358
1000550300206,Sodium Vapour,70,North Zone,55,KATTUR ROAD,359,1000550900359
1000550300215,Sodium Vapour,70,North Zone,55,ASHOKAR STREET,364,1000550900360
1000550300205,Sodium Vapour,70,North Zone,55,ASHOKAR STREET,365,1000550900361
1000550300207,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,362,1000550900362
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,351,1000550900363
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,354,1000550900364
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,355,1000550900365
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,352,1000550900366
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,351,1000550900367
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,350,1000550900368
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,291,1000550900369
1000550300185,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,298,1000550900370
1000550300458,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,357,1000550900371
1000550300505,Sodium Vapour,70,North Zone,55,VINAYAGAR KOVIL STREET,490,1000550900372
1000550300504,Sodium Vapour,70,North Zone,55,VINAYAGAR KOVIL STREET,491,1000550900373
1000550300458,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,360,1000550900374
1000550300154,Sodium Vapour,70,North Zone,55,NARAYANAN STREET,341,1000550900375
1000550300459,Sodium Vapour,70,North Zone,55,NARAYANAN STREET,340,1000550900376
1000550300159,Sodium Vapour,70,North Zone,55,PERA STREET-II,358,1000550900377
1000550300167,Sodium Vapour,70,North Zone,55,PERA STREET-II,341,1000550900378
1000550300452,Sodium Vapour,70,North Zone,55,NARAYANAN STREET,343,1000550900379
1000550300452,Sodium Vapour,70,North Zone,55,NARAYANAN STREET,345,1000550900380
1000550300162,Sodium Vapour,70,North Zone,55,KUPPANNAN STREET,332,1000550900381
1000550300158,Sodium Vapour,70,North Zone,55,KAVARI LANE,341,1000550900382
1000550300158,Sodium Vapour,70,North Zone,55,KAVARI LANE,340,1000550900383
1000550300133,Sodium Vapour,70,North Zone,55,N G RAMASAMY ROAD,339,1000550900384
1000550300133,Sodium Vapour,70,North Zone,55,N G RAMASAMY ROAD,334,1000550900385
1000550300166,Sodium Vapour,70,North Zone,55,N G RAMASAMY ROAD,330,1000550900386
1000550300216,Transformer,22 KVA,North Zone,55,N G RAMASAMY ROAD,NULL,1000550900387
1000550300226,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,502,1000550900388
1000550300271,Sodium Vapour,70,North Zone,55,PARAMESWARAN LAY OUT,503,1000550900389
1000550300108,Sodium Vapour,70,North Zone,55,G K D NAGAR,464,1000550900390
1000550300260,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,507,1000550900391
1000550300117,Sodium Vapour,70,North Zone,55,LAKSHMI MILL COLONY,506,1000550900392
1000550300225,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,505,1000550900393
1000550300272,Sodium Vapour,70,North Zone,55,P N PALAYAM ROAD,504,1000550900394
1000550300507,Sodium Vapour,70,North Zone,55,G K D NAGAR,491,1000550900395
1000550300507,Sodium Vapour,70,North Zone,55,G K D NAGAR,493,1000550900396
1000550300507,Sodium Vapour,70,North Zone,55,G K D NAGAR,492,1000550900397
1000550300266,Sodium Vapour,70,North Zone,55,LAKSHMI MILL COLONY,484,1000550900398
1000550300132,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,485,1000550900399
1000550300029,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,486,1000550900400
1000550300506,Sodium Vapour,70,North Zone,55,G K D NAGAR,489,1000550900401
1000550300153,Sodium Vapour,70,North Zone,55,NETHAJI ROAD,361,1000550900402
1000550300181,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,856,1000550900403
1000550300181,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,462,1000550900404
1000550300223,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,699,1000550900405
1000550300457,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,463,1000550900406
1000550300457,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,464,1000550900407
1000550300177,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,467,1000550900408
1000550300188,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,466,1000550900409
1000550300455,Sodium Vapour,70,North Zone,55,BHARATHIYAR ROAD,465,1000550900410
1000550300222,Sodium Vapour,70,North Zone,55,L M L COLONY,466,1000550900411
1000550300222,Sodium Vapour,70,North Zone,55,L M L COLONY,467,1000550900412
1000550300222,Sodium Vapour,70,North Zone,55,L M L COLONY,468,1000550900413
1000550300014,Sodium Vapour,70,North Zone,55,G K D NAGAR,500,1000550900414
1000550300012,Sodium Vapour,70,North Zone,55,G K D NAGAR,499,1000550900415
1000550300011,Sodium Vapour,70,North Zone,55,G K D NAGAR,498,1000550900416
1000550300269,Sodium Vapour,70,North Zone,55,PARAMESWARAN LAY OUT,477,1000550900417
1000550300262,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,476,1000550900418
1000550300264,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,475,1000550900419
1000550300224,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,474,1000550900420
1000550300112,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,469,1000550900421
1000550300112,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,470,1000550900422
1000550300130,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,471,1000550900423
1000550300106,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,472,1000550900424
1000550300106,Sodium Vapour,70,North Zone,55,LAKSHMI MILL CO-OP BUILDING SOCIETY,473,1000550900425
1000380300266,Transformer,22KVA,North Zone,38,VILANKURICHI ROAD,NULL,1000380900001
1000380300195,Transformer,22KVA,North Zone,38,ELLAI THOTTAM MAIN ROAD,NULL,1000380900002
1000380300150,Transformer,22KVA,North Zone,38,VILANKURICHI ROAD,NULL,1000380900003
1000380300121,Transformer,22KVA,North Zone,38,VILANKURICHI ROAD,NULL,1000380900004
1000380300061,Transformer,22KVA,North Zone,38,CHENGALIAPPAN NAGAR,NULL,1000380900005
1000380300269,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900006
1000380300341,Transformer,22KVA,North Zone,38,ELLAI THOTTAM MAIN ROAD,NULL,1000380900007
1000380300209,Transformer,22KVA,North Zone,38,BALA GURU GARDEN,NULL,1000380900008
1000380300220,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900009
1000380300216,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900010
1000380300216,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900011
1000380300210,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900012
1000380300211,Transformer,22KVA,North Zone,38,BALA GURU GARDEN,NULL,1000380900013
1000380300223,Transformer,22KVA,North Zone,38,BALA GURU GARDEN,NULL,1000380900014
1000380300216,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900015
1000380300337,Transformer,22KVA,North Zone,38,SENGALIAPPAN LAYOUT,NULL,1000380900016
1000380300198,Transformer,22KVA,North Zone,38,RANGAVILAS NAGAR,NULL,1000380900017
1000380300283,Sodium Vapour,70,North Zone,38,ELLAI THOTTAM ROAD,NULL,1000380900018
1000380300174,Sodium Vapour,70,North Zone,38,NEHRU NAGAR,NULL,1000380900019
1000380300189,Sodium Vapour,70,North Zone,38,ELLAI THOTTAM ROAD,NULL,1000380900020
1000380300189,Sodium Vapour,70,North Zone,38,ELLAI THOTTAM ROAD,NULL,1000380900021
1000380300290,Sodium Vapour,70,North Zone,38,RAMASAMY LAYOUT,NULL,1000380900022
1000760300577,Sodium Vapour,70,South Zone,76,M.K.STREET,141,1000760900001
1000760300217,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,143,1000760900002
1000760300174,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,137,1000760900003
1000760300310,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,187,1000760900004
1000760300586,Sodium Vapour,70,South Zone,76,THIRU VENKADAM NAGAR,215,1000760900005
1000760300586,Sodium Vapour,70,South Zone,76,THIRU VENKADAM NAGAR,216,1000760900006
1000760300290,Sodium Vapour,70,South Zone,76,THIRU VENKADAM NAGAR,218,1000760900007
1000760300549,Sodium Vapour,70,South Zone,76,SAKTHI VINAYAGAR KOVIL STREET,224,1000760900008
1000760300290,Sodium Vapour,70,South Zone,76,THIRU VENKADAM NAGAR,219,1000760900009
1000760300296,Sodium Vapour,70,South Zone,76,THIRU VENKADAM NAGAR,201,1000760900010
1000760300134,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,250,1000760900011
1000760300318,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,253,1000760900012
1000760300319,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,257,1000760900013
1000760300320,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,258,1000760900014
1000760300317,Sodium Vapour,70,South Zone,76,NEDUNCHEZHIAN  STREET,256,1000760900015
1000760300317,Sodium Vapour,70,South Zone,76,NEDUNCHEZHIAN  STREET,878,1000760900016
1000760300583,Sodium Vapour,70,South Zone,76,T G RAMASAMY STREET,154,1000760900017
1000760300589,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,160,1000760900018
1000760300589,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,159,1000760900019
1000760300589,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,158,1000760900020
1000760300274,Sodium Vapour,70,South Zone,76,SUBARAMANIYA UDAIYAR STREET,157,1000760900021
1000760300466,Sodium Vapour,70,South Zone,76,RAJ NAGAR,725,1000760900295
1000760300151,Sodium Vapour,70,South Zone,76,SAROJINI NAGAR,767,1000760900296
1000760300655,Sodium Vapour,70,South Zone,76,SAROJINI NAGAR 4,768,1000760900297
1000760300119,Sodium Vapour,70,South Zone,76,SAROJINI NAGAR 4,769,1000760900298
1000760300467,Sodium Vapour,70,South Zone,76,RAJ NAGAR,766,1000760900299
1000760300467,Sodium Vapour,70,South Zone,76,RAJ NAGAR,737,1000760900300
1000760300467,Sodium Vapour,70,South Zone,76,RAJ NAGAR,736,1000760900301
1000760300402,Sodium Vapour,70,South Zone,76,SAROJINI NAGAR,773,1000760900302
1000760300411,Sodium Vapour,70,South Zone,76,LIC EXTENSION,NULL,1000760900303
1000760300460,Sodium Vapour,70,South Zone,76,NEHRU COLONY,771,1000760900304
1000760300622,Sodium Vapour,70,South Zone,76,NEHRU COLONY,770,1000760900305
1000760300654,Sodium Vapour,70,South Zone,76,NEHRU COLONY,NULL,1000760900306
1000760300411,Sodium Vapour,70,South Zone,76,LIC EXTENSION,864,1000760900307
1000760300282,Sodium Vapour,70,South Zone,76,L I C COLONY,816,1000760900308
1000760300144,Sodium Vapour,70,South Zone,76,LIC EXTENSION,805,1000760900309
1000760300285,Sodium Vapour,70,South Zone,76,LIC EXTENSION,806,1000760900310
1000760300443,Sodium Vapour,70,South Zone,76,L I C COLONY,800,1000760900311
1000760300443,Sodium Vapour,70,South Zone,76,L I C COLONY,NULL,1000760900312
1000760300442,Sodium Vapour,70,South Zone,76,LIC EXTENSION,801,1000760900313
1000760300281,Sodium Vapour,70,South Zone,76,C G V NAGAR,810,1000760900314
1000760300426,Transformer,22 KVA,South Zone,76,PERUR MAIN ROAD,NULL,1000760900315
1000760300426,Sodium Vapour,70,South Zone,76,PERUR MAIN ROAD,591,1000760900316
1000760300426,Sodium Vapour,70,South Zone,76,PERUR MAIN ROAD,590,1000760900317
1000760300105,Sodium Vapour,70,South Zone,76,C G V NAGAR,NULL,1000760900318
1000760300417,Sodium Vapour,70,South Zone,76,C G V NAGAR,809,1000760900319
1000760300420,Sodium Vapour,70,South Zone,76,C G V NAGAR,812,1000760900320
1000760300106,Sodium Vapour,70,South Zone,76,C G V NAGAR,814,1000760900321
1000760300106,Sodium Vapour,70,South Zone,76,C G V NAGAR,813,1000760900322
1000760300137,Sodium Vapour,70,South Zone,76,C G V NAGAR,NULL,1000760900323
